Data;Temp ambiente;Comp;Degelo;Temp evap;SH;Temp succao; 
2025-08-20 08:40:00.0;-16,9;0;0;-23,9;7,3;-16,6;
2025-08-20 08:45:00.0;-16,9;0;0;-23,9;7,3;-16,6;
2025-08-20 08:50:00.0;-16,1;0;0;-23,7;7,1;-16,6;
2025-08-20 08:55:00.0;-15,6;0;0;-23,6;7,2;-16,4;
2025-08-20 09:00:00.0;-15,8;0;0;-23,6;7,7;-15,9;
2025-08-20 09:05:00.0;-15,9;0;0;-23,6;7,8;-15,8;
2025-08-20 09:10:00.0;-15,8;0;0;-23,6;7,7;-15,8;
2025-08-20 09:15:00.0;-15,4;0;0;-23,4;7,7;-15,7;
2025-08-20 09:20:00.0;-13,3;0;0;-22,7;7,3;-15,5;
2025-08-20 09:25:00.0;-10,9;0;0;-22,2;7,8;-14,4;
2025-08-20 09:30:00.0;-10,2;0;0;-22;8,6;-13,4;
2025-08-20 09:35:00.0;-9,8;0;0;-21,8;9,3;-12,6;
2025-08-20 09:40:00.0;-9,4;0;0;-21,7;9,8;-12;
2025-08-20 09:45:00.0;-8,9;0;0;-21,6;10,3;-11,3;
2025-08-20 09:50:00.0;-9,9;0;0;-21,8;10,9;-10,9;
2025-08-20 09:55:00.0;-10,4;0;0;-21,9;11;-10,9;
2025-08-20 10:00:00.0;-10,4;0;0;-22;11,1;-10,9;
2025-08-20 10:05:00.0;-11,6;0;0;-22,3;11,4;-10,8;
2025-08-20 10:10:00.0;-12,9;0;0;-22,6;11,2;-11,4;
2025-08-20 10:15:00.0;-13,5;0;0;-22,7;10,8;-11,9;
2025-08-20 10:20:00.0;-13,9;0;0;-22,8;10,4;-12,4;
2025-08-20 10:25:00.0;-13,2;0;0;-22,6;9,9;-12,8;
2025-08-20 10:30:00.0;-13,1;0;0;-22,6;9,9;-12,7;
2025-08-20 10:35:00.0;-14;0;0;-22,8;10;-12,8;
2025-08-20 10:40:00.0;-14,1;0;0;-22,8;9,8;-13,1;
2025-08-20 10:45:00.0;-14,5;0;0;-22,9;9,7;-13,3;
2025-08-20 10:50:00.0;-14,9;0;0;-23;9,5;-13,5;
2025-08-20 10:55:00.0;-14,1;1;0;-16,3;3,1;-13,2;
2025-08-20 11:00:00.0;-13,8;1;0;-15,5;2,4;-13,1;
2025-08-20 11:05:00.0;-12,6;1;0;-31,3;18,4;-12,9;
2025-08-20 11:10:00.0;-12,7;1;0;-31,4;19,1;-12,4;
2025-08-20 11:15:00.0;-12,7;1;0;-31,8;19,6;-12,3;
2025-08-20 11:20:00.0;-12,6;1;0;-31,8;19,5;-12,2;
2025-08-20 11:25:00.0;-12,5;1;0;-31,8;19,7;-12,1;
2025-08-20 11:30:00.0;-12,5;1;0;-31,9;19,8;-12,1;
2025-08-20 11:35:00.0;-12,4;1;0;-32;19,9;-12,1;
2025-08-20 11:40:00.0;-12,7;1;0;-31,9;19,4;-12,5;
2025-08-20 11:45:00.0;-14;1;0;-32,4;18,6;-13,8;
2025-08-20 11:50:00.0;-14,9;1;0;-32,6;17,9;-14,7;
2025-08-20 11:55:00.0;-15,1;1;0;-32,7;17,6;-15,1;
2025-08-20 12:00:00.0;-15,6;1;0;-33;17,5;-15,5;
2025-08-20 12:05:00.0;-15,9;1;0;-33,1;17,3;-15,8;
2025-08-20 12:10:00.0;-16,2;1;0;-33,2;17;-16,2;
2025-08-20 12:15:00.0;-16,5;1;0;-33,3;16,8;-16,5;
2025-08-20 12:20:00.0;-16,7;1;0;-33,3;16,7;-16,7;
2025-08-20 12:25:00.0;-15,6;1;0;-32,9;17;-16;
2025-08-20 12:30:00.0;-15,6;1;0;-33;17,6;-15,4;
2025-08-20 12:35:00.0;-16,2;1;0;-33,2;17,1;-16,1;
2025-08-20 12:40:00.0;-16,4;1;0;-33,2;16,7;-16,5;
2025-08-20 12:45:00.0;-16,6;1;0;-33,3;16,7;-16,6;
2025-08-20 12:50:00.0;-16;1;0;-33,2;17,3;-15,9;
2025-08-20 12:55:00.0;-15,6;1;0;-33;17,1;-15,9;
2025-08-20 13:00:00.0;-13,5;1;0;-32,3;18,6;-13,7;
2025-08-20 13:05:00.0;-14,9;1;0;-32,9;18,3;-14,6;
2025-08-20 13:10:00.0;-15,5;1;0;-33,1;17,7;-15,3;
2025-08-20 13:15:00.0;-16;1;0;-33,1;17,1;-15,9;
2025-08-20 13:20:00.0;-16,4;1;0;-33,3;17;-16,3;
2025-08-20 13:25:00.0;-16,7;1;0;-33,4;16,8;-16,6;
2025-08-20 13:30:00.0;-16,9;1;0;-33,4;16,6;-16,9;
2025-08-20 13:35:00.0;-17,1;1;0;-33,5;16,4;-17,1;
2025-08-20 13:40:00.0;-17,3;1;0;-33,6;16,3;-17,3;
2025-08-20 13:45:00.0;-17,4;1;0;-33,8;16,4;-17,4;
2025-08-20 13:50:00.0;-17,5;1;0;-33,7;16,2;-17,5;
2025-08-20 13:55:00.0;-17,7;1;0;-33,7;16,1;-17,7;
2025-08-20 14:00:00.0;-17,7;1;0;-33,8;16;-17,7;
2025-08-20 14:05:00.0;-17,8;1;0;-33,9;16,1;-17,8;
2025-08-20 14:10:00.0;-17,9;1;0;-33,9;16;-17,9;
2025-08-20 14:15:00.0;-16;1;0;-33,1;16,7;-16,4;
2025-08-20 14:20:00.0;-16,4;1;0;-33,2;16,9;-16,3;
2025-08-20 14:25:00.0;-16,9;1;0;-33,5;16,6;-16,8;
2025-08-20 14:30:00.0;-17,2;1;0;-33,8;16,6;-17,2;
2025-08-20 14:35:00.0;-17,3;1;0;-33,7;16,3;-17,4;
2025-08-20 14:40:00.0;-17,6;1;0;-33,8;16,2;-17,7;
2025-08-20 14:45:00.0;-17,4;1;0;-33,1;15,8;-17,4;
2025-08-20 14:50:00.0;-17,5;1;0;-33,1;15,6;-17,6;
2025-08-20 14:55:00.0;-17,6;1;0;-33,2;15,5;-17,7;
2025-08-20 15:00:00.0;-17,7;1;0;-33,2;15,4;-17,8;
2025-08-20 15:05:00.0;-17,8;1;0;-33,6;15,7;-17,9;
2025-08-20 15:10:00.0;-17,8;1;0;-34,1;16,2;-18;
2025-08-20 15:15:00.0;-17,8;1;0;-33,8;16;-17,8;
2025-08-20 15:20:00.0;-17,9;1;0;-34;16;-18;
2025-08-20 15:25:00.0;-18,1;1;0;-34,2;16;-18,1;
2025-08-20 15:30:00.0;-18,1;1;0;-34;15,8;-18,2;
2025-08-20 15:35:00.0;-18,2;1;0;-34,1;15,8;-18,3;
2025-08-20 15:40:00.0;-18,2;1;0;-34,1;15,7;-18,4;
2025-08-20 15:45:00.0;-18,3;1;0;-34,1;15,7;-18,4;
2025-08-20 15:50:00.0;-18,4;1;0;-33,9;15,4;-18,5;
2025-08-20 15:55:00.0;-18,3;1;0;-33,8;15,4;-18,4;
2025-08-20 16:00:00.0;-18,3;1;0;-34;15,5;-18,5;
2025-08-20 16:05:00.0;-17,7;0;1;-32,9;14,5;-18,4;
2025-08-20 16:10:00.0;-16,5;0;1;-30,1;12,7;-17,4;
2025-08-20 16:15:00.0;-14,9;0;1;-28,3;13,5;-14,7;
2025-08-20 16:20:00.0;-13,6;0;1;-28,5;15,7;-12,8;
2025-08-20 16:25:00.0;-13,7;0;1;-28,2;16,9;-11,3;
2025-08-20 16:30:00.0;-12,9;0;1;-26,4;16,5;-9,9;
2025-08-20 16:35:00.0;-12;0;1;-27,7;19,5;-8,2;
2025-08-20 16:40:00.0;-11,7;0;1;-26,3;19,1;-7,1;
2025-08-20 16:45:00.0;-10,9;0;1;-26,1;20;-6,1;
2025-08-20 16:50:00.0;-11,8;1;0;-31;34;2,9;
2025-08-20 16:55:00.0;-14,9;1;0;-32,3;18,6;-13,6;
2025-08-20 17:00:00.0;-15,4;1;0;-32,5;17,5;-15,1;
2025-08-20 17:05:00.0;-15,4;1;0;-32,5;17,4;-15,1;
2025-08-20 17:10:00.0;-15,2;1;0;-32,5;17,6;-14,9;
2025-08-20 17:15:00.0;-14,8;1;0;-32,4;17,9;-14,5;
2025-08-20 17:20:00.0;-14,5;1;0;-32,5;18,4;-14,1;
2025-08-20 17:25:00.0;-14,3;1;0;-32,2;18,3;-13,9;
2025-08-20 17:30:00.0;-14,1;1;0;-32,2;18,5;-13,7;
2025-08-20 17:35:00.0;-13,9;1;0;-32,4;18,9;-13,5;
2025-08-20 17:40:00.0;-13,7;1;0;-32,5;19,1;-13,4;
2025-08-20 17:45:00.0;-14,8;1;0;-32,9;18,2;-14,6;
2025-08-20 17:50:00.0;-15,6;1;0;-32,9;17,4;-15,5;
2025-08-20 17:55:00.0;-15,9;1;0;-37,2;21,2;-16;
2025-08-20 18:00:00.0;-16,1;1;0;-33;17;-16;
2025-08-20 18:05:00.0;-16,7;1;0;-33,4;16,8;-16,7;
2025-08-20 18:10:00.0;-17;1;0;-33,6;16,6;-17;
2025-08-20 18:15:00.0;-17,2;1;0;-33,6;16,4;-17,2;
2025-08-20 18:20:00.0;-17,4;1;0;-33,6;16,2;-17,4;
2025-08-20 18:25:00.0;-17,5;1;0;-33,7;16,2;-17,5;
2025-08-20 18:30:00.0;-17,7;1;0;-33,9;16,2;-17,7;
2025-08-20 18:35:00.0;-17,8;1;0;-33,6;15,8;-17,8;
2025-08-20 18:40:00.0;-17,9;1;0;-33,9;16;-17,9;
2025-08-20 18:45:00.0;-18;1;0;-33,9;15,9;-18;
2025-08-20 18:50:00.0;-18;1;0;-34;15,9;-18,1;
2025-08-20 18:55:00.0;-18,1;1;0;-33,9;15,7;-18,2;
2025-08-20 19:00:00.0;-18,2;1;0;-33,9;15,6;-18,3;
2025-08-20 19:05:00.0;-17,4;1;0;-33,6;15,7;-17,9;
2025-08-20 19:10:00.0;-16,8;1;0;-33,5;16,8;-16,7;
2025-08-20 19:15:00.0;-16,3;1;0;-33,2;16,6;-16,6;
2025-08-20 19:20:00.0;-15,5;1;0;-33,1;17,6;-15,4;
2025-08-20 19:25:00.0;-16,4;1;0;-33,3;17,1;-16,3;
2025-08-20 19:30:00.0;-16,9;1;0;-33,5;16,7;-16,8;
2025-08-20 19:35:00.0;-17,2;1;0;-33,7;16,4;-17,2;
2025-08-20 19:40:00.0;-17,2;1;0;-33,7;16,6;-17,1;
2025-08-20 19:45:00.0;-17,1;1;0;-34,6;17,4;-17,1;
2025-08-20 19:50:00.0;-15,8;1;0;-33;17,3;-15,7;
2025-08-20 19:55:00.0;-15,1;1;0;-32,8;17,6;-15,2;
2025-08-20 20:00:00.0;-15,2;0;1;-38,8;23,5;-15,3;
2025-08-20 20:05:00.0;-14,8;0;1;-33,9;19;-14,9;
2025-08-20 20:10:00.0;-13,7;0;1;-31,3;17,6;-13,8;
2025-08-20 20:15:00.0;-13,1;0;1;-31,7;19,4;-12,3;
2025-08-20 20:20:00.0;-12,5;0;1;-29,3;19,1;-10,3;
2025-08-20 20:25:00.0;-11,7;0;1;-29,8;20,8;-9;
2025-08-20 20:30:00.0;-11,8;0;1;-29,4;21,4;-8;
2025-08-20 20:35:00.0;-10,9;0;1;-28,2;21,3;-6,9;
2025-08-20 20:40:00.0;-10,9;0;1;-30;23,7;-6,3;
2025-08-20 20:45:00.0;-10,2;0;1;-28,8;23,7;-5,1;
2025-08-20 20:50:00.0;-12,7;1;0;-30,7;30,9;0,2;
2025-08-20 20:55:00.0;-13,1;1;0;-31,8;19,9;-11,9;
2025-08-20 21:00:00.0;-13,6;1;0;-32,1;18,9;-13,2;
2025-08-20 21:05:00.0;-11,1;1;0;-31,4;20,7;-10,6;
2025-08-20 21:10:00.0;-10,3;1;0;-31,4;21,7;-9,7;
2025-08-20 21:15:00.0;-11,4;1;0;-31,9;21;-10,9;
2025-08-20 21:20:00.0;-11,9;1;0;-32;20,6;-11,4;
2025-08-20 21:25:00.0;-12,2;1;0;-32,1;20,4;-11,7;
2025-08-20 21:30:00.0;-12,3;1;0;-32,3;20,4;-11,9;
2025-08-20 21:35:00.0;-12,4;1;0;-32,2;20,2;-12;
2025-08-20 21:40:00.0;-12,2;1;0;-32,2;20,1;-12,1;
2025-08-20 21:45:00.0;-13,2;1;0;-32,7;19,7;-13;
2025-08-20 21:50:00.0;-14,7;1;0;-33,1;18,5;-14,6;
2025-08-20 21:55:00.0;-15,4;1;0;-33,3;18;-15,3;
2025-08-20 22:00:00.0;-15,7;1;0;-33,3;17,7;-15,7;
2025-08-20 22:05:00.0;-16;1;0;-33,5;17,5;-16;
2025-08-20 22:10:00.0;-16,3;1;0;-33,7;17,4;-16,3;
2025-08-20 22:15:00.0;-16,1;1;0;-33,5;17,3;-16,2;
2025-08-20 22:20:00.0;-16,4;1;0;-33,5;17,1;-16,4;
2025-08-20 22:25:00.0;-16,7;1;0;-33,8;17,1;-16,7;
2025-08-20 22:30:00.0;-16,9;1;0;-33,8;16,8;-16,9;
2025-08-20 22:35:00.0;-17,1;1;0;-33,9;16,8;-17,1;
2025-08-20 22:40:00.0;-17,3;1;0;-33,7;16,4;-17,3;
2025-08-20 22:45:00.0;-17,4;1;0;-34;16,6;-17,5;
2025-08-20 22:50:00.0;-17,5;1;0;-33,8;16,2;-17,6;
2025-08-20 22:55:00.0;-17,6;1;0;-34,2;16,5;-17,7;
2025-08-20 23:00:00.0;-17,6;1;0;-34;16,5;-17,6;
2025-08-20 23:05:00.0;-17,6;1;0;-34,1;16,4;-17,7;
2025-08-20 23:10:00.0;-17,8;1;0;-34,1;16,3;-17,8;
2025-08-20 23:15:00.0;-17,9;1;0;-34;16,1;-17,9;
2025-08-20 23:20:00.0;-18;1;0;-34,1;16;-18;
2025-08-20 23:25:00.0;-18,1;1;0;-34,1;15,9;-18,1;
2025-08-20 23:30:00.0;-18,2;1;0;-33,9;15,7;-18,2;
2025-08-20 23:35:00.0;-18,2;1;0;-34;15,7;-18,2;
2025-08-20 23:40:00.0;-18,2;1;0;-34;15,7;-18,3;
2025-08-20 23:45:00.0;-18,3;1;0;-34;15,6;-18,4;
2025-08-20 23:50:00.0;-18,4;1;0;-34;15,6;-18,4;
2025-08-20 23:55:00.0;-18,4;1;0;-34,1;15,6;-18,4;
2025-08-21 00:00:00.0;-18,5;0;1;-34,1;15,6;-18,5;
2025-08-21 00:05:00.0;-18;0;1;-33,5;15;-18,5;
2025-08-21 00:10:00.0;-16;0;1;-29,1;12,4;-16,7;
2025-08-21 00:15:00.0;-15,4;0;1;-29,6;14,4;-15,2;
2025-08-21 00:20:00.0;-14,6;0;1;-27,9;14,4;-13,5;
2025-08-21 00:25:00.0;-14,2;0;1;-27,7;15,9;-11,9;
2025-08-21 00:30:00.0;-13,1;0;1;-26,6;16,5;-10,1;
2025-08-21 00:35:00.0;-12,4;0;1;-27,5;18,5;-9;
2025-08-21 00:40:00.0;-12,5;0;1;-27;18,9;-8,1;
2025-08-21 00:45:00.0;-12;0;1;-26,7;19,5;-7,2;
2025-08-21 00:50:00.0;-12,5;1;0;-22;17,3;-4,7;
2025-08-21 00:55:00.0;-16,5;1;0;-33;17,2;-15,8;
2025-08-21 01:00:00.0;-17,1;1;0;-33,3;16,5;-16,8;
2025-08-21 01:05:00.0;-17,4;1;0;-33,5;16,1;-17,4;
2025-08-21 01:10:00.0;-17,7;1;0;-33,6;15,9;-17,7;
2025-08-21 01:15:00.0;-17,9;1;0;-33,6;15,7;-17,9;
2025-08-21 01:20:00.0;-18,1;1;0;-33,7;15,6;-18,1;
2025-08-21 01:25:00.0;-18,2;1;0;-33,7;15,5;-18,2;
2025-08-21 01:30:00.0;-18,3;1;0;-33,7;15,4;-18,3;
2025-08-21 01:35:00.0;-18,4;1;0;-33,8;15,4;-18,4;
2025-08-21 01:40:00.0;-18,5;1;0;-33,8;15,3;-18,5;
2025-08-21 01:45:00.0;-18,5;1;0;-34;15,4;-18,6;
2025-08-21 01:50:00.0;-18,6;1;0;-34;15,4;-18,7;
2025-08-21 01:55:00.0;-18,7;1;0;-34;15,3;-18,7;
2025-08-21 02:00:00.0;-18,7;1;0;-33,9;15,2;-18,8;
2025-08-21 02:05:00.0;-18,8;1;0;-34;15,1;-18,8;
2025-08-21 02:10:00.0;-18,9;1;0;-34;15,1;-18,9;
2025-08-21 02:15:00.0;-18,8;1;0;-34;15,1;-18,9;
2025-08-21 02:20:00.0;-17,4;1;0;-33,6;15,9;-17,7;
2025-08-21 02:25:00.0;-17,3;1;0;-33,6;16,3;-17,2;
2025-08-21 02:30:00.0;-17;1;0;-33,5;16,6;-16,9;
2025-08-21 02:35:00.0;-16,7;1;0;-33,3;16,8;-16,5;
2025-08-21 02:40:00.0;-16,2;1;0;-33,1;17,2;-16;
2025-08-21 02:45:00.0;-15,9;1;0;-33,1;17,5;-15,6;
2025-08-21 02:50:00.0;-15,5;1;0;-33;17,9;-15,1;
2025-08-21 02:55:00.0;-15,2;1;0;-32,9;18,1;-14,9;
2025-08-21 03:00:00.0;-15;1;0;-32,9;18,3;-14,6;
2025-08-21 03:05:00.0;-14,7;1;0;-32,7;18,5;-14,3;
2025-08-21 03:10:00.0;-14,4;1;0;-32,8;18,6;-14,2;
2025-08-21 03:15:00.0;-15,6;1;0;-33,3;17,8;-15,4;
2025-08-21 03:20:00.0;-16,3;1;0;-33,5;17,3;-16,2;
2025-08-21 03:25:00.0;-16,8;1;0;-33,7;17;-16,7;
2025-08-21 03:30:00.0;-17,1;1;0;-33,8;16,7;-17,1;
2025-08-21 03:35:00.0;-17,5;1;0;-33,8;16,3;-17,5;
2025-08-21 03:40:00.0;-17,8;1;0;-33,9;16,2;-17,7;
2025-08-21 03:45:00.0;-17,9;1;0;-34;16,1;-17,9;
2025-08-21 03:50:00.0;-18;1;0;-34,1;16;-18,1;
2025-08-21 03:55:00.0;-18,2;1;0;-33,4;15,1;-18,2;
2025-08-21 04:00:00.0;-18,1;1;0;-32,5;14,3;-18,2;
2025-08-21 04:05:00.0;-17,8;1;0;-32,1;14,3;-17,9;
2025-08-21 04:10:00.0;-17,8;1;0;-32,2;14,4;-17,8;
2025-08-21 04:15:00.0;-17,8;1;0;-32,2;14,4;-17,8;
2025-08-21 04:20:00.0;-17,8;1;0;-32,2;14,4;-17,8;
2025-08-21 04:25:00.0;-17,8;1;0;-32,2;14,4;-17,8;
2025-08-21 04:30:00.0;-17,8;1;0;-32,2;14,3;-17,8;
2025-08-21 04:35:00.0;-17,8;1;0;-32,3;14,4;-17,9;
2025-08-21 04:40:00.0;-17,9;1;0;-32,6;14,7;-17,9;
2025-08-21 04:45:00.0;-18,1;1;0;-33;14,9;-18,1;
2025-08-21 04:50:00.0;-18,2;1;0;-33,1;14,9;-18,2;
2025-08-21 04:55:00.0;-18,3;1;0;-33,3;14,9;-18,4;
2025-08-21 05:00:00.0;-18,4;1;0;-34;15,5;-18,5;
2025-08-21 05:05:00.0;-18,7;1;0;-34;15,3;-18,7;
2025-08-21 05:10:00.0;-18,8;1;0;-34,1;15,3;-18,8;
2025-08-21 05:15:00.0;-18,9;1;0;-33,9;14,9;-18,9;
2025-08-21 05:20:00.0;-19;1;0;-34;15;-19;
2025-08-21 05:25:00.0;-19;1;0;-34;15;-19,1;
2025-08-21 05:30:00.0;-19,1;1;0;-33,9;14,8;-19,2;
2025-08-21 05:35:00.0;-19,1;1;0;-34,1;14,9;-19,2;
2025-08-21 05:40:00.0;-19,2;1;0;-34,1;14,8;-19,3;
2025-08-21 05:45:00.0;-19,2;1;0;-34,1;14,8;-19,3;
2025-08-21 05:50:00.0;-19,3;1;0;-34;14,6;-19,4;
2025-08-21 05:55:00.0;-19,3;1;0;-33,9;14,5;-19,4;
2025-08-21 06:00:00.0;-19,4;1;0;-34;14,5;-19,4;
2025-08-21 06:05:00.0;-19,4;1;0;-34;14,5;-19,5;
2025-08-21 06:10:00.0;-19,4;1;0;-34;14,5;-19,5;
2025-08-21 06:15:00.0;-19,5;1;0;-34;14,5;-19,6;
2025-08-21 06:20:00.0;-19,6;1;0;-33,9;14,3;-19,6;
2025-08-21 06:25:00.0;-19,5;1;0;-33,9;14,3;-19,6;
2025-08-21 06:30:00.0;-19,5;1;0;-34;14,4;-19,6;
2025-08-21 06:35:00.0;-19,6;1;0;-34;14,3;-19,7;
2025-08-21 06:40:00.0;-19,4;1;0;-34,1;14,5;-19,5;
2025-08-21 06:45:00.0;-19,5;1;0;-34,1;14,6;-19,5;
2025-08-21 06:50:00.0;-19,5;1;0;-34;14,4;-19,6;
2025-08-21 06:55:00.0;-19,3;1;0;-34;14,5;-19,5;
2025-08-21 07:00:00.0;-19;1;0;-33,9;15;-19;
2025-08-21 07:05:00.0;-19,2;1;0;-34;14,8;-19,2;
2025-08-21 07:10:00.0;-19,3;1;0;-33,9;14,6;-19,3;
2025-08-21 07:15:00.0;-19,4;1;0;-34;14,6;-19,4;
2025-08-21 07:20:00.0;-19,4;1;0;-34;14,5;-19,5;
2025-08-21 07:25:00.0;-19,5;1;0;-34;14,5;-19,5;
2025-08-21 07:30:00.0;-19,5;1;0;-34,1;14,5;-19,6;
2025-08-21 07:35:00.0;-19,6;1;0;-34;14,4;-19,6;
2025-08-21 07:40:00.0;-19,5;1;0;-34,1;14,5;-19,6;
2025-08-21 07:45:00.0;-18,7;1;0;-34;15,2;-18,7;
2025-08-21 07:50:00.0;-19,1;1;0;-34,1;15;-19,1;
2025-08-21 07:55:00.0;-19,2;1;0;-34;14,8;-19,3;
2025-08-21 08:00:00.0;-18,9;0;1;-33,9;15,1;-18,8;
2025-08-21 08:05:00.0;-18,1;0;1;-32;13,3;-18,7;
2025-08-21 08:10:00.0;-16,8;0;1;-29,5;12,3;-17,3;
2025-08-21 08:15:00.0;-12,7;0;1;-29,7;14,1;-15,5;
2025-08-21 08:20:00.0;-13,4;0;1;-29,9;16;-13,8;
2025-08-21 08:25:00.0;-13,3;0;1;-27,7;15,7;-12;
2025-08-21 08:30:00.0;-12;0;1;-28,7;18,5;-10,2;
2025-08-21 08:35:00.0;-11,7;0;1;-27;18,2;-8,9;
2025-08-21 08:40:00.0;-11,3;0;1;-26,8;19,1;-7,8;
2025-08-21 08:45:00.0;-11,8;0;1;-27,7;20,4;-7,2;
2025-08-21 08:50:00.0;-11,7;1;0;-23,9;17,6;-6,3;
2025-08-21 08:55:00.0;-13,6;1;0;-32;19,7;-12,3;
2025-08-21 09:00:00.0;-12,8;1;0;-32;20,1;-12;
2025-08-21 09:05:00.0;-12,6;1;0;-32;19,9;-12,1;
2025-08-21 09:10:00.0;-12,1;1;0;-32,1;20,7;-11,3;
2025-08-21 09:15:00.0;-13;1;0;-32,5;20;-12,5;
2025-08-21 09:20:00.0;-12,9;1;0;-32,3;20,1;-12,3;
2025-08-21 09:25:00.0;-12,3;1;0;-32,1;20,5;-11,6;
2025-08-21 09:30:00.0;-12,4;1;0;-32,4;20,6;-11,8;
2025-08-21 09:35:00.0;-12,4;1;0;-32,3;20,7;-11,7;
2025-08-21 09:40:00.0;-12,5;1;0;-32,5;20,1;-12,4;
2025-08-21 09:45:00.0;-13,7;1;0;-33;19,5;-13,5;
2025-08-21 09:50:00.0;-14,3;1;0;-33,1;18,7;-14,3;
2025-08-21 09:55:00.0;-15,1;1;0;-33,2;18,2;-15;
2025-08-21 10:00:00.0;-14,3;1;0;-33,1;18,8;-14,3;
2025-08-21 10:05:00.0;-15,2;1;0;-33,1;18,1;-15;
2025-08-21 10:10:00.0;-15,8;1;0;-33,7;18;-15,7;
2025-08-21 10:15:00.0;-16,3;1;0;-33,6;17,3;-16,3;
2025-08-21 10:20:00.0;-16,7;1;0;-33,9;17,2;-16,7;
2025-08-21 10:25:00.0;-14;1;0;-33;18,8;-14,2;
2025-08-21 10:30:00.0;-13,3;1;0;-32,8;19,5;-13,3;
2025-08-21 10:35:00.0;-13,3;1;0;-32,8;19,6;-13,2;
2025-08-21 10:40:00.0;-13;1;0;-32,8;19,8;-13;
2025-08-21 10:45:00.0;-13,8;1;0;-33;19,6;-13,5;
2025-08-21 10:50:00.0;-13,4;1;0;-32,7;19,4;-13,2;
2025-08-21 10:55:00.0;-14,6;1;0;-33,1;18,6;-14,5;
2025-08-21 11:00:00.0;-14,4;1;0;-33,2;19;-14,2;
2025-08-21 11:05:00.0;-14,8;1;0;-33,5;18,9;-14,6;
2025-08-21 11:10:00.0;-15,3;1;0;-33,2;18;-15,2;
2025-08-21 11:15:00.0;-16;1;0;-33,9;18;-15,9;
2025-08-21 11:20:00.0;-16,5;1;0;-33,8;17,3;-16,4;
2025-08-21 11:25:00.0;-16,8;1;0;-34;17,2;-16,8;
2025-08-21 11:30:00.0;-17;1;0;-34;17;-17;
2025-08-21 11:35:00.0;-16,9;1;0;-34;17,2;-16,8;
2025-08-21 11:40:00.0;-17,2;1;0;-34;16,8;-17,2;
2025-08-21 11:45:00.0;-17,5;1;0;-34,1;16,6;-17,4;
2025-08-21 11:50:00.0;-17,6;1;0;-34;16,4;-17,6;
2025-08-21 11:55:00.0;-16,4;1;0;-33,8;17,3;-16,5;
2025-08-21 12:00:00.0;-15,4;1;1;-35,9;20,5;-15,5;
2025-08-21 12:05:00.0;-12,8;0;1;-34,8;19,3;-15,5;
2025-08-21 12:10:00.0;-11,7;0;1;-32,7;18,6;-14,1;
2025-08-21 12:15:00.0;-12,7;0;1;-32,7;20,1;-12,6;
2025-08-21 12:20:00.0;-10,7;0;1;-30,3;19,9;-10,4;
2025-08-21 12:25:00.0;-11;0;1;-32,2;23;-9,2;
2025-08-21 12:30:00.0;-11,1;0;1;-30,3;22,3;-8;
2025-08-21 12:35:00.0;-10,6;0;1;-29,3;22,3;-7;
2025-08-21 12:40:00.0;-10,8;0;1;-29,5;23,5;-6;
2025-08-21 12:45:00.0;-9,5;0;1;-29,2;23,9;-5,2;
2025-08-21 12:50:00.0;-11,1;0;0;-31,1;35,1;4;
2025-08-21 12:55:00.0;-13,3;1;0;-32,1;19,8;-12,3;
2025-08-21 13:00:00.0;-13,6;1;0;-32,4;19,3;-13,1;
2025-08-21 13:05:00.0;-13,9;1;0;-32,6;18,9;-13,6;
2025-08-21 13:10:00.0;-13,8;1;0;-32,5;19;-13,5;
2025-08-21 13:15:00.0;-13,3;1;0;-32,5;19,4;-13,1;
2025-08-21 13:20:00.0;-13,3;1;0;-32,4;19,4;-13;
2025-08-21 13:25:00.0;-13,1;1;0;-32,6;19,8;-12,9;
2025-08-21 13:30:00.0;-13;1;0;-32,5;19,8;-12,8;
2025-08-21 13:35:00.0;-12,9;1;0;-32,5;19,9;-12,6;
2025-08-21 13:40:00.0;-11,8;1;0;-32,2;20,6;-11,6;
2025-08-21 13:45:00.0;-12,9;1;0;-32,5;20;-12,5;
2025-08-21 13:50:00.0;-14,8;1;0;-33,2;18,6;-14,6;
2025-08-21 13:55:00.0;-15,5;1;0;-33,4;18,1;-15,4;
2025-08-21 14:00:00.0;-16;1;0;-33,5;17,7;-15,9;
2025-08-21 14:05:00.0;-16,3;1;0;-33,6;17,3;-16,3;
2025-08-21 14:10:00.0;-16,6;1;0;-33,7;17,2;-16,6;
2025-08-21 14:15:00.0;-17;1;0;-33,9;16,9;-16,9;
2025-08-21 14:20:00.0;-17,1;1;0;-34;16,8;-17,1;
2025-08-21 14:25:00.0;-17,2;1;0;-33,9;16,6;-17,3;
2025-08-21 14:30:00.0;-17,4;1;0;-34;16,6;-17,4;
2025-08-21 14:35:00.0;-17,6;1;0;-34;16,4;-17,6;
2025-08-21 14:40:00.0;-17,7;1;0;-34;16,3;-17,7;
2025-08-21 14:45:00.0;-17,8;1;0;-34;16,2;-17,8;
2025-08-21 14:50:00.0;-17,9;1;0;-34;16,1;-17,9;
2025-08-21 14:55:00.0;-18;1;0;-34,1;16,1;-18;
2025-08-21 15:00:00.0;-18,1;1;0;-34;15,9;-18,1;
2025-08-21 15:05:00.0;-18,2;1;0;-34;15,9;-18,2;
